episode_id,entry_time,exit_time,hold_bars,hold_days,exit_reason,realized_return_pct,mfe_pct,mae_pct,giveback_ratio,win_flag,unit_size_positive_contribution_rank_desc
164,2024-11-26T16:00:00Z,2024-12-09T12:00:00Z,77,12.833333,vtrend_trail_stop,5.472832,12.036030747706242,2.5895321010355197,0.5452959439271139,1,34
165,2024-12-09T20:00:00Z,2024-12-19T00:00:00Z,55,9.166667,vtrend_trail_stop,3.022007,11.51165161398158,3.1053355694909524,0.7374827608290722,1,46
166,2024-12-20T00:00:00Z,2024-12-22T12:00:00Z,15,2.5,vtrend_trend_exit,-0.569021,2.0308292866483892,5.460067570271387,1.280191448754953,0,94
167,2025-01-06T04:00:00Z,2025-01-07T16:00:00Z,9,1.5,vtrend_trail_stop,-1.293467,3.6189928855899787,2.8374600416773874,1.3574107606429116,0,110
168,2025-01-16T04:00:00Z,2025-01-23T12:00:00Z,44,7.333333,vtrend_trail_stop,2.274647,10.052926390288249,2.251926332453024,0.7737328503471934,1,55
169,2025-01-24T00:00:00Z,2025-01-27T04:00:00Z,19,3.166667,vtrend_trail_stop,-2.615041,2.985852983893386,5.995826677437065,1.87581036779317,0,135
170,2025-01-28T20:00:00Z,2025-02-01T20:00:00Z,24,4.0,vtrend_trail_stop,-0.935107,3.833879899862352,2.1984615414636246,1.2439061797511115,0,102
171,2025-03-27T04:00:00Z,2025-03-28T16:00:00Z,9,1.5,vtrend_trail_stop,-4.319547,0.0,4.754972362266094,,0,168
172,2025-04-14T20:00:00Z,2025-05-05T00:00:00Z,121,20.166667,vtrend_trail_stop,10.793502,15.160530221735085,2.2308182547180087,0.2880524729586463,1,25
173,2025-05-06T00:00:00Z,2025-05-25T12:00:00Z,117,19.5,vtrend_trail_stop,12.996438,18.086940071936862,1.5305929353701697,0.28144628398670535,1,21
174,2025-05-27T00:00:00Z,2025-05-29T20:00:00Z,17,2.833333,vtrend_trail_stop,-3.576826,1.071492063919372,3.853586511323442,4.338173114335964,0,149
175,2025-05-30T20:00:00Z,2025-06-05T16:00:00Z,35,5.833333,vtrend_trend_exit,-0.303749,1.956666461293601,3.005901896276374,1.1552380060724217,0,86
176,2025-06-09T00:00:00Z,2025-06-12T12:00:00Z,21,3.5,vtrend_trail_stop,0.901651,4.4316040523554445,0.4926318734561814,0.7965407131711681,1,67
177,2025-06-13T08:00:00Z,2025-06-17T16:00:00Z,26,4.333333,vtrend_trail_stop,-0.821455,3.7642393852541494,1.551345048378986,1.2182260254801882,0,99
178,2025-06-26T04:00:00Z,2025-07-01T16:00:00Z,33,5.5,vtrend_trail_stop,-1.956629,0.7672345576191352,2.384170914591446,3.550235753290058,0,123
179,2025-07-02T16:00:00Z,2025-07-15T04:00:00Z,75,12.5,vtrend_trail_stop,7.519603,13.203440711642687,1.4713515953828178,0.43048155672261434,1,27
180,2025-07-15T08:00:00Z,2025-07-25T04:00:00Z,59,9.833333,vtrend_trail_stop,-1.361621,3.50976409769968,1.8587286745234244,1.3879522845687589,0,111
181,2025-07-27T04:00:00Z,2025-08-01T00:00:00Z,29,4.833333,vtrend_trail_stop,-2.242337,1.2670705125621948,3.370986675945833,2.76970182619567,0,129
182,2025-08-09T16:00:00Z,2025-08-14T16:00:00Z,30,5.0,vtrend_trail_stop,0.965419,6.379485911693726,0.5550936023488305,0.8486682134950142,1,64
183,2025-09-11T04:00:00Z,2025-09-21T12:00:00Z,62,10.333333,vtrend_trail_stop,0.850056,2.9564493622766252,0.9469885397537098,0.71247402007068,1,69
184,2025-10-01T16:00:00Z,2025-10-08T00:00:00Z,38,6.333333,vtrend_trail_stop,3.122713,7.36630914091189,0.6947548634103143,0.5760817337061376,1,44
185,2025-10-08T12:00:00Z,2025-10-10T20:00:00Z,14,2.333333,vtrend_trail_stop,-5.253509,0.9675828271353567,17.077926859348285,6.429518644469574,0,177
186,2025-10-27T20:00:00Z,2025-10-29T20:00:00Z,12,2.0,vtrend_trail_stop,-3.935614,0.8938032101494782,5.091024666640913,5.40322204631802,0,157
187,2025-10-30T04:00:00Z,2025-10-30T12:00:00Z,2,0.333333,vtrend_trend_exit,-1.131818,0.6582409897439948,3.187973251243427,2.719458401459001,0,108
188,2026-01-03T04:00:00Z,2026-01-08T04:00:00Z,30,5.0,vtrend_trail_stop,0.344022,4.8417542196526,1.213963836429325,0.9289468270397493,1,73
189,2026-01-09T00:00:00Z,2026-01-18T08:00:00Z,56,9.333333,vtrend_trail_stop,4.103626,7.383796821554169,1.6410180393241602,0.4442390413532189,1,39
190,2026-01-18T20:00:00Z,2026-01-19T04:00:00Z,2,0.333333,vtrend_trail_stop,-3.015386,0.057318005245768765,3.7351586653046693,53.60800663021323,0,140
191,2026-01-19T12:00:00Z,2026-01-20T20:00:00Z,8,1.333333,vtrend_trail_stop,-3.911778,0.1445296550358731,5.7771186505198076,28.065573490984075,0,156
192,2026-01-21T08:00:00Z,2026-01-21T16:00:00Z,2,0.333333,vtrend_trend_exit,1.001732,1.4230215604573075,2.283979015704143,0.2960528302339427,1,63
